text,cantica,canto,line
"Of God and Mary, in his victory,",Paradiso,23,137
"Both with the ancient council and the new,",Paradiso,23,138
He who doth keep the keys of such a glory.,Paradiso,23,139
“O company elect to the great supper,Paradiso,24,1
"Of the Lamb benedight, who feedeth you",Paradiso,24,2
"So that for ever full is your desire,",Paradiso,24,3
If by the grace of God this man foretaste,Paradiso,24,4
"Something of that which falleth from your table,",Paradiso,24,5
"Or ever death prescribe to him the time,",Paradiso,24,6
"Direct your mind to his immense desire,",Paradiso,24,7
And him somewhat bedew; ye drinking are,Paradiso,24,8
For ever at the fount whence comes his thought.”,Paradiso,24,9
Thus Beatrice; and those souls beatified,Paradiso,24,10
"Transformed themselves to spheres on steadfast poles,",Paradiso,24,11
Flaming intensely in the guise of comets.,Paradiso,24,12
And as the wheels in works of horologes,Paradiso,24,13
Revolve so that the first to the beholder,Paradiso,24,14
"Motionless seems, and the last one to fly,",Paradiso,24,15
"So in like manner did those carols, dancing",Paradiso,24,16
"In different measure, of their affluence",Paradiso,24,17
"Give me the gauge, as they were swift or slow.",Paradiso,24,18
From that one which I noted of most beauty,Paradiso,24,19
Beheld I issue forth a fire so happy,Paradiso,24,20
That none it left there of a greater brightness;,Paradiso,24,21
And around Beatrice three several times,Paradiso,24,22
"It whirled itself with so divine a song,",Paradiso,24,23
My fantasy repeats it not to me;,Paradiso,24,24
"Therefore the pen skips, and I write it not,",Paradiso,24,25
"Since our imagination for such folds,",Paradiso,24,26
"Much more our speech, is of a tint too glaring.",Paradiso,24,27
"“O holy sister mine, who us implorest",Paradiso,24,28
"With such devotion, by thine ardent love",Paradiso,24,29
Thou dost unbind me from that beautiful sphere!”,Paradiso,24,30
"Thereafter, having stopped, the blessed fire",Paradiso,24,31
"Unto my Lady did direct its breath,",Paradiso,24,32
Which spake in fashion as I here have said.,Paradiso,24,33
And she: “O light eterne of the great man,Paradiso,24,34
To whom our Lord delivered up the keys,Paradiso,24,35
"He carried down of this miraculous joy,",Paradiso,24,36
"This one examine on points light and grave,",Paradiso,24,37
"As good beseemeth thee, about the Faith",Paradiso,24,38
By means of which thou on the sea didst walk.,Paradiso,24,39
"If he love well, and hope well, and believe,",Paradiso,24,40
From thee ’tis hid not; for thou hast thy sight,Paradiso,24,41
There where depicted everything is seen.,Paradiso,24,42
But since this kingdom has made citizens,Paradiso,24,43
"By means of the true Faith, to glorify it",Paradiso,24,44
’Tis well he have the chance to speak thereof.”,Paradiso,24,45
"As baccalaureate arms himself, and speaks not",Paradiso,24,46
"Until the master doth propose the question,",Paradiso,24,47
"To argue it, and not to terminate it,",Paradiso,24,48
"So did I arm myself with every reason,",Paradiso,24,49
"While she was speaking, that I might be ready",Paradiso,24,50
For such a questioner and such profession.,Paradiso,24,51
"“Say, thou good Christian; manifest thyself;",Paradiso,24,52
What is the Faith?” Whereat I raised my brow,Paradiso,24,53
Unto that light wherefrom was this breathed forth.,Paradiso,24,54
"Then turned I round to Beatrice, and she",Paradiso,24,55
Prompt signals made to me that I should pour,Paradiso,24,56
The water forth from my internal fountain.,Paradiso,24,57
"“May grace, that suffers me to make confession,”",Paradiso,24,58
"Began I, “to the great centurion,",Paradiso,24,59
Cause my conceptions all to be explicit!”,Paradiso,24,60
"And I continued: “As the truthful pen,",Paradiso,24,61
"Father, of thy dear brother wrote of it,",Paradiso,24,62
"Who put with thee Rome into the good way,",Paradiso,24,63
"Faith is the substance of the things we hope for,",Paradiso,24,64
And evidence of those that are not seen;,Paradiso,24,65
And this appears to me its quiddity.”,Paradiso,24,66
"Then heard I: “Very rightly thou perceivest,",Paradiso,24,67
If well thou understandest why he placed it,Paradiso,24,68
With substances and then with evidences.”,Paradiso,24,69
"And I thereafterward: “The things profound,",Paradiso,24,70
"That here vouchsafe to me their apparition,",Paradiso,24,71
"Unto all eyes below are so concealed,",Paradiso,24,72
"That they exist there only in belief,",Paradiso,24,73
"Upon the which is founded the high hope,",Paradiso,24,74
And hence it takes the nature of a substance.,Paradiso,24,75
And it behoveth us from this belief,Paradiso,24,76
"To reason without having other sight,",Paradiso,24,77
And hence it has the nature of evidence.”,Paradiso,24,78
Then heard I: “If whatever is acquired,Paradiso,24,79
"Below by doctrine were thus understood,",Paradiso,24,80
No sophist’s subtlety would there find place.”,Paradiso,24,81
Thus was breathed forth from that enkindled love;,Paradiso,24,82
Then added: “Very well has been gone over,Paradiso,24,83
Already of this coin the alloy and weight;,Paradiso,24,84
But tell me if thou hast it in thy purse?”,Paradiso,24,85
"And I: “Yes, both so shining and so round",Paradiso,24,86
That in its stamp there is no peradventure.”,Paradiso,24,87
Thereafter issued from the light profound,Paradiso,24,88
"That there resplendent was: “This precious jewel,",Paradiso,24,89
"Upon the which is every virtue founded,",Paradiso,24,90
Whence hadst thou it?” And I: “The large outpouring,Paradiso,24,91
"Of Holy Spirit, which has been diffused",Paradiso,24,92
"Upon the ancient parchments and the new,",Paradiso,24,93
"A syllogism is, which proved it to me",Paradiso,24,94
"With such acuteness, that, compared therewith,",Paradiso,24,95
All demonstration seems to me obtuse.”,Paradiso,24,96
And then I heard: “The ancient and the new,Paradiso,24,97
"Postulates, that to thee are so conclusive,",Paradiso,24,98
Why dost thou take them for the word divine?”,Paradiso,24,99
"And I: “The proofs, which show the truth to me,",Paradiso,24,100
"Are the works subsequent, whereunto Nature",Paradiso,24,101
"Ne’er heated iron yet, nor anvil beat.”",Paradiso,24,102
"’Twas answered me: “Say, who assureth thee",Paradiso,24,103
That those works ever were? the thing itself,Paradiso,24,104
"That must be proved, nought else to thee affirms it.”",Paradiso,24,105
"“Were the world to Christianity converted,”",Paradiso,24,106
"I said, “withouten miracles, this one",Paradiso,24,107
"Is such, the rest are not its hundredth part;",Paradiso,24,108
Because that poor and fasting thou didst enter,Paradiso,24,109
"Into the field to sow there the good plant,",Paradiso,24,110
Which was a vine and has become a thorn!”,Paradiso,24,111
"This being finished, the high, holy Court",Paradiso,24,112
"Resounded through the spheres, “One God we praise!”",Paradiso,24,113
In melody that there above is chanted.,Paradiso,24,114
"And then that Baron, who from branch to branch,",Paradiso,24,115
"Examining, had thus conducted me,",Paradiso,24,116
"Till the extremest leaves we were approaching,",Paradiso,24,117
Again began: “The Grace that dallying,Paradiso,24,118
"Plays with thine intellect thy mouth has opened,",Paradiso,24,119
"Up to this point, as it should opened be,",Paradiso,24,120
So that I do approve what forth emerged;,Paradiso,24,121
"But now thou must express what thou believest,",Paradiso,24,122
And whence to thy belief it was presented.”,Paradiso,24,123
"“O holy father, spirit who beholdest",Paradiso,24,124
"What thou believedst so that thou o’ercamest,",Paradiso,24,125
"Towards the sepulchre, more youthful feet,”",Paradiso,24,126
"Began I, “thou dost wish me in this place",Paradiso,24,127
"The form to manifest of my prompt belief,",Paradiso,24,128
And likewise thou the cause thereof demandest.,Paradiso,24,129
"And I respond: In one God I believe,",Paradiso,24,130
"Sole and eterne, who moveth all the heavens",Paradiso,24,131
"With love and with desire, himself unmoved;",Paradiso,24,132
And of such faith not only have I proofs,Paradiso,24,133
"Physical and metaphysical, but gives them",Paradiso,24,134
Likewise the truth that from this place rains down,Paradiso,24,135
"Through Moses, through the Prophets and the Psalms,",Paradiso,24,136
"Through the Evangel, and through you, who wrote",Paradiso,24,137
After the fiery Spirit sanctified you;,Paradiso,24,138
"In Persons three eterne believe, and these",Paradiso,24,139
"One essence I believe, so one and trine",Paradiso,24,140
They bear conjunction both with ‘sunt’ and ‘est.’,Paradiso,24,141
With the profound condition and divine,Paradiso,24,142
"Which now I touch upon, doth stamp my mind",Paradiso,24,143
Ofttimes the doctrine evangelical.,Paradiso,24,144
"This the beginning is, this is the spark",Paradiso,24,145
"Which afterwards dilates to vivid flame,",Paradiso,24,146
"And, like a star in heaven, is sparkling in me.”",Paradiso,24,147
Even as a lord who hears what pleaseth him,Paradiso,24,148
"His servant straight embraces, gratulating",Paradiso,24,149
For the good news as soon as he is silent;,Paradiso,24,150
"So, giving me its benediction, singing,",Paradiso,24,151
"Three times encircled me, when I was silent,",Paradiso,24,152
"The apostolic light, at whose command",Paradiso,24,153
"I spoken had, in speaking I so pleased him.",Paradiso,24,154
"If e’er it happen that the Poem Sacred,",Paradiso,25,1
"To which both heaven and earth have set their hand,",Paradiso,25,2
"So that it many a year hath made me lean,",Paradiso,25,3
O’ercome the cruelty that bars me out,Paradiso,25,4
"From the fair sheepfold, where a lamb I slumbered,",Paradiso,25,5
"An enemy to the wolves that war upon it,",Paradiso,25,6
"With other voice forthwith, with other fleece",Paradiso,25,7
"Poet will I return, and at my font",Paradiso,25,8
Baptismal will I take the laurel crown;,Paradiso,25,9
Because into the Faith that maketh known,Paradiso,25,10
"All souls to God there entered I, and then",Paradiso,25,11
Peter for her sake thus my brow encircled.,Paradiso,25,12
Thereafterward towards us moved a light,Paradiso,25,13
Out of that band whence issued the first-fruits,Paradiso,25,14
"Which of his vicars Christ behind him left,",Paradiso,25,15
"And then my Lady, full of ecstasy,",Paradiso,25,16
"Said unto me: “Look, look! behold the Baron",Paradiso,25,17
For whom below Galicia is frequented.”,Paradiso,25,18
"In the same way as, when a dove alights",Paradiso,25,19
"Near his companion, both of them pour forth,",Paradiso,25,20
"Circling about and murmuring, their affection,",Paradiso,25,21
So one beheld I by the other grand,Paradiso,25,22
"Prince glorified to be with welcome greeted,",Paradiso,25,23
Lauding the food that there above is eaten.,Paradiso,25,24
"But when their gratulations were complete,",Paradiso,25,25
"Silently ‘coram me’ each one stood still,",Paradiso,25,26
So incandescent it o’ercame my sight.,Paradiso,25,27
"Smiling thereafterwards, said Beatrice:",Paradiso,25,28
"“Illustrious life, by whom the benefactions",Paradiso,25,29
"Of our Basilica have been described,",Paradiso,25,30
Make Hope resound within this altitude;,Paradiso,25,31
Thou knowest as oft thou dost personify it,Paradiso,25,32
As Jesus to the three gave greater clearness.”—,Paradiso,25,33
"“Lift up thy head, and make thyself assured;",Paradiso,25,34
For what comes hither from the mortal world,Paradiso,25,35
Must needs be ripened in our radiance.”,Paradiso,25,36
This comfort came to me from the second fire;,Paradiso,25,37
"Wherefore mine eyes I lifted to the hills,",Paradiso,25,38
Which bent them down before with too great weight.,Paradiso,25,39
"“Since, through his grace, our Emperor wills that thou",Paradiso,25,40
"Shouldst find thee face to face, before thy death,",Paradiso,25,41
"In the most secret chamber, with his Counts,",Paradiso,25,42
"So that, the truth beholden of this court,",Paradiso,25,43
"Hope, which below there rightfully enamours,",Paradiso,25,44
"Thereby thou strengthen in thyself and others,",Paradiso,25,45
"Say what it is, and how is flowering with it",Paradiso,25,46
"Thy mind, and say from whence it came to thee.”",Paradiso,25,47
Thus did the second light again continue.,Paradiso,25,48
"And the Compassionate, who piloted",Paradiso,25,49
"The plumage of my wings in such high flight,",Paradiso,25,50
Did in reply anticipate me thus:,Paradiso,25,51
“No child whatever the Church Militant,Paradiso,25,52
"Of greater hope possesses, as is written",Paradiso,25,53
In that Sun which irradiates all our band;,Paradiso,25,54
Therefore it is conceded him from Egypt,Paradiso,25,55
"To come into Jerusalem to see,",Paradiso,25,56
Or ever yet his warfare be completed.,Paradiso,25,57
"The two remaining points, that not for knowledge",Paradiso,25,58
"Have been demanded, but that he report",Paradiso,25,59
"How much this virtue unto thee is pleasing,",Paradiso,25,60
"To him I leave; for hard he will not find them,",Paradiso,25,61
Nor of self-praise; and let him answer them;,Paradiso,25,62
And may the grace of God in this assist him!”,Paradiso,25,63
"As a disciple, who his teacher follows,",Paradiso,25,64
"Ready and willing, where he is expert,",Paradiso,25,65
"That his proficiency may be displayed,",Paradiso,25,66
"“Hope,” said I, “is the certain expectation",Paradiso,25,67
"Of future glory, which is the effect",Paradiso,25,68
Of grace divine and merit precedent.,Paradiso,25,69
From many stars this light comes unto me;,Paradiso,25,70
But he instilled it first into my heart,Paradiso,25,71
Who was chief singer unto the chief captain.,Paradiso,25,72
"‘Sperent in te,’ in the high Theody",Paradiso,25,73
"He sayeth, ‘those who know thy name;’ and who",Paradiso,25,74
"Knoweth it not, if he my faith possess?",Paradiso,25,75
"Thou didst instil me, then, with his instilling",Paradiso,25,76
"In the Epistle, so that I am full,",Paradiso,25,77
And upon others rain again your rain.”,Paradiso,25,78
"While I was speaking, in the living bosom",Paradiso,25,79
"Of that combustion quivered an effulgence,",Paradiso,25,80
"Sudden and frequent, in the guise of lightning;",Paradiso,25,81
Then breathed: “The love wherewith I am inflamed,Paradiso,25,82
Towards the virtue still which followed me,Paradiso,25,83
"Unto the palm and issue of the field,",Paradiso,25,84
Wills that I breathe to thee that thou delight,Paradiso,25,85
In her; and grateful to me is thy telling,Paradiso,25,86
Whatever things Hope promises to thee.”,Paradiso,25,87
And I: “The ancient Scriptures and the new,Paradiso,25,88
"The mark establish, and this shows it me,",Paradiso,25,89
Of all the souls whom God hath made his friends.,Paradiso,25,90
"Isaiah saith, that each one garmented",Paradiso,25,91
"In his own land shall be with twofold garments,",Paradiso,25,92
And his own land is this delightful life.,Paradiso,25,93
"Thy brother, too, far more explicitly,",Paradiso,25,94
"There where he treateth of the robes of white,",Paradiso,25,95
This revelation manifests to us.”,Paradiso,25,96
"And first, and near the ending of these words,",Paradiso,25,97
"“Sperent in te” from over us was heard,",Paradiso,25,98
To which responsive answered all the carols.,Paradiso,25,99
"Thereafterward a light among them brightened,",Paradiso,25,100
"So that, if Cancer one such crystal had,",Paradiso,25,101
Winter would have a month of one sole day.,Paradiso,25,102
"And as uprises, goes, and enters the dance",Paradiso,25,103
"A winsome maiden, only to do honour",Paradiso,25,104
"To the new bride, and not from any failing,",Paradiso,25,105
Even thus did I behold the brightened splendour,Paradiso,25,106
"Approach the two, who in a wheel revolved",Paradiso,25,107
As was beseeming to their ardent love.,Paradiso,25,108
Into the song and music there it entered;,Paradiso,25,109
"And fixed on them my Lady kept her look,",Paradiso,25,110
Even as a bride silent and motionless.,Paradiso,25,111
“This is the one who lay upon the breast,Paradiso,25,112
Of him our Pelican; and this is he,Paradiso,25,113
To the great office from the cross elected.”,Paradiso,25,114
My Lady thus; but therefore none the more,Paradiso,25,115
Did move her sight from its attentive gaze,Paradiso,25,116
Before or afterward these words of hers.,Paradiso,25,117
"Even as a man who gazes, and endeavours",Paradiso,25,118
"To see the eclipsing of the sun a little,",Paradiso,25,119
"And who, by seeing, sightless doth become,",Paradiso,25,120
"So I became before that latest fire,",Paradiso,25,121
"While it was said, “Why dost thou daze thyself",Paradiso,25,122
To see a thing which here hath no existence?,Paradiso,25,123
"Earth in the earth my body is, and shall be",Paradiso,25,124
"With all the others there, until our number",Paradiso,25,125
With the eternal proposition tallies.,Paradiso,25,126
With the two garments in the blessed cloister,Paradiso,25,127
Are the two lights alone that have ascended:,Paradiso,25,128
And this shalt thou take back into your world.”,Paradiso,25,129
And at this utterance the flaming circle,Paradiso,25,130
"Grew quiet, with the dulcet intermingling",Paradiso,25,131
"Of sound that by the trinal breath was made,",Paradiso,25,132
As to escape from danger or fatigue,Paradiso,25,133
The oars that erst were in the water beaten,Paradiso,25,134
Are all suspended at a whistle’s sound.,Paradiso,25,135
"Ah, how much in my mind was I disturbed,",Paradiso,25,136
"When I turned round to look on Beatrice,",Paradiso,25,137
"That her I could not see, although I was",Paradiso,25,138
Close at her side and in the Happy World!,Paradiso,25,139
"While I was doubting for my vision quenched,",Paradiso,26,1
Out of the flame refulgent that had quenched it,Paradiso,26,2
"Issued a breathing, that attentive made me,",Paradiso,26,3
Saying: “While thou recoverest the sense,Paradiso,26,4
"Of seeing which in me thou hast consumed,",Paradiso,26,5
’Tis well that speaking thou shouldst compensate it.,Paradiso,26,6
"Begin then, and declare to what thy soul",Paradiso,26,7
"Is aimed, and count it for a certainty,",Paradiso,26,8
Sight is in thee bewildered and not dead;,Paradiso,26,9
"Because the Lady, who through this divine",Paradiso,26,10
"Region conducteth thee, has in her look",Paradiso,26,11
The power the hand of Ananias had.”,Paradiso,26,12
"I said: “As pleaseth her, or soon or late",Paradiso,26,13
Let the cure come to eyes that portals were,Paradiso,26,14
When she with fire I ever burn with entered.,Paradiso,26,15
"The Good, that gives contentment to this Court,",Paradiso,26,16
The Alpha and Omega is of all,Paradiso,26,17
The writing that love reads me low or loud.”,Paradiso,26,18
"The selfsame voice, that taken had from me",Paradiso,26,19
"The terror of the sudden dazzlement,",Paradiso,26,20
To speak still farther put it in my thought;,Paradiso,26,21
And said: “In verity with finer sieve,Paradiso,26,22
Behoveth thee to sift; thee it behoveth,Paradiso,26,23
To say who aimed thy bow at such a target.”,Paradiso,26,24
"And I: “By philosophic arguments,",Paradiso,26,25
"And by authority that hence descends,",Paradiso,26,26
Such love must needs imprint itself in me;,Paradiso,26,27
"For Good, so far as good, when comprehended",Paradiso,26,28
"Doth straight enkindle love, and so much greater",Paradiso,26,29
As more of goodness in itself it holds;,Paradiso,26,30
Then to that Essence (whose is such advantage,Paradiso,26,31
That every good which out of it is found,Paradiso,26,32
Is nothing but a ray of its own light),Paradiso,26,33
More than elsewhither must the mind be moved,Paradiso,26,34
"Of every one, in loving, who discerns",Paradiso,26,35
The truth in which this evidence is founded.,Paradiso,26,36
Such truth he to my intellect reveals,Paradiso,26,37
Who demonstrates to me the primal love,Paradiso,26,38
Of all the sempiternal substances.,Paradiso,26,39
"The voice reveals it of the truthful Author,",Paradiso,26,40
"Who says to Moses, speaking of Himself,",Paradiso,26,41
‘I will make all my goodness pass before thee.’,Paradiso,26,42
"Thou too revealest it to me, beginning",Paradiso,26,43
"The loud Evangel, that proclaims the secret",Paradiso,26,44
Of heaven to earth above all other edict.”,Paradiso,26,45
And I heard say: “By human intellect,Paradiso,26,46
"And by authority concordant with it,",Paradiso,26,47
Of all thy loves reserve for God the highest.,Paradiso,26,48
"But say again if other cords thou feelest,",Paradiso,26,49
"Draw thee towards Him, that thou mayst proclaim",Paradiso,26,50
With how many teeth this love is biting thee.”,Paradiso,26,51
The holy purpose of the Eagle of Christ,Paradiso,26,52
"Not latent was, nay, rather I perceived",Paradiso,26,53
Whither he fain would my profession lead.,Paradiso,26,54
Therefore I recommenced: “All of those bites,Paradiso,26,55
Which have the power to turn the heart to God,Paradiso,26,56
Unto my charity have been concurrent.,Paradiso,26,57
"The being of the world, and my own being,",Paradiso,26,58
"The death which He endured that I may live,",Paradiso,26,59
"And that which all the faithful hope, as I do,",Paradiso,26,60
With the forementioned vivid consciousness,Paradiso,26,61
"Have drawn me from the sea of love perverse,",Paradiso,26,62
And of the right have placed me on the shore.,Paradiso,26,63
"The leaves, wherewith embowered is all the garden",Paradiso,26,64
"Of the Eternal Gardener, do I love",Paradiso,26,65
As much as he has granted them of good.”,Paradiso,26,66
"As soon as I had ceased, a song most sweet",Paradiso,26,67
"Throughout the heaven resounded, and my Lady",Paradiso,26,68
"Said with the others, “Holy, holy, holy!”",Paradiso,26,69
And as at some keen light one wakes from sleep,Paradiso,26,70
By reason of the visual spirit that runs,Paradiso,26,71
"Unto the splendour passed from coat to coat,",Paradiso,26,72
"And he who wakes abhorreth what he sees,",Paradiso,26,73
"So all unconscious is his sudden waking,",Paradiso,26,74
"Until the judgment cometh to his aid,",Paradiso,26,75
So from before mine eyes did Beatrice,Paradiso,26,76
"Chase every mote with radiance of her own,",Paradiso,26,77
That cast its light a thousand miles and more.,Paradiso,26,78
"Whence better after than before I saw,",Paradiso,26,79
And in a kind of wonderment I asked,Paradiso,26,80
About a fourth light that I saw with us.,Paradiso,26,81
And said my Lady: “There within those rays,Paradiso,26,82
Gazes upon its Maker the first soul,Paradiso,26,83
That ever the first virtue did create.”,Paradiso,26,84
Even as the bough that downward bends its top,Paradiso,26,85
"At transit of the wind, and then is lifted",Paradiso,26,86
"By its own virtue, which inclines it upward,",Paradiso,26,87
"Likewise did I, the while that she was speaking,",Paradiso,26,88
"Being amazed, and then I was made bold",Paradiso,26,89
By a desire to speak wherewith I burned.,Paradiso,26,90
"And I began: “O apple, that mature",Paradiso,26,91
"Alone hast been produced, O ancient father,",Paradiso,26,92
"To whom each wife is daughter and daughter-in-law,",Paradiso,26,93
Devoutly as I can I supplicate thee,Paradiso,26,94
That thou wouldst speak to me; thou seest my wish;,Paradiso,26,95
"And I, to hear thee quickly, speak it not.”",Paradiso,26,96
"Sometimes an animal, when covered, struggles",Paradiso,26,97
"So that his impulse needs must be apparent,",Paradiso,26,98
By reason of the wrappage following it;,Paradiso,26,99
And in like manner the primeval soul,Paradiso,26,100
Made clear to me athwart its covering,Paradiso,26,101
How jubilant it was to give me pleasure.,Paradiso,26,102
"Then breathed: “Without thy uttering it to me,",Paradiso,26,103
Thine inclination better I discern,Paradiso,26,104
Than thou whatever thing is surest to thee;,Paradiso,26,105
"For I behold it in the truthful mirror,",Paradiso,26,106
"That of Himself all things parhelion makes,",Paradiso,26,107
And none makes Him parhelion of itself.,Paradiso,26,108
Thou fain wouldst hear how long ago God placed me,Paradiso,26,109
"Within the lofty garden, where this Lady",Paradiso,26,110
Unto so long a stairway thee disposed.,Paradiso,26,111
"And how long to mine eyes it was a pleasure,",Paradiso,26,112
"And of the great disdain the proper cause,",Paradiso,26,113
And the language that I used and that I made.,Paradiso,26,114
"Now, son of mine, the tasting of the tree",Paradiso,26,115
"Not in itself was cause of so great exile,",Paradiso,26,116
But solely the o’erstepping of the bounds.,Paradiso,26,117
"There, whence thy Lady moved Virgilius,",Paradiso,26,118
Four thousand and three hundred and two circuits,Paradiso,26,119
"Made by the sun, this Council I desired;",Paradiso,26,120
And him I saw return to all the lights,Paradiso,26,121
"Of his highway nine hundred times and thirty,",Paradiso,26,122
Whilst I upon the earth was tarrying.,Paradiso,26,123
The language that I spake was quite extinct,Paradiso,26,124
Before that in the work interminable,Paradiso,26,125
The people under Nimrod were employed;,Paradiso,26,126
For nevermore result of reasoning,Paradiso,26,127
"(Because of human pleasure that doth change,",Paradiso,26,128
Obedient to the heavens) was durable.,Paradiso,26,129
A natural action is it that man speaks;,Paradiso,26,130
"But whether thus or thus, doth nature leave",Paradiso,26,131
"To your own art, as seemeth best to you.",Paradiso,26,132
"Ere I descended to the infernal anguish,",Paradiso,26,133
"‘El’ was on earth the name of the Chief Good,",Paradiso,26,134
From whom comes all the joy that wraps me round,Paradiso,26,135
"‘Eli’ he then was called, and that is proper,",Paradiso,26,136
Because the use of men is like a leaf,Paradiso,26,137
"On bough, which goeth and another cometh.",Paradiso,26,138
Upon the mount that highest o’er the wave,Paradiso,26,139
"Rises was I, in life or pure or sinful,",Paradiso,26,140
"From the first hour to that which is the second,",Paradiso,26,141
"As the sun changes quadrant, to the sixth.”",Paradiso,26,142
"“Glory be to the Father, to the Son,",Paradiso,27,1
"And Holy Ghost!” all Paradise began,",Paradiso,27,2
So that the melody inebriate made me.,Paradiso,27,3
What I beheld seemed unto me a smile,Paradiso,27,4
Of the universe; for my inebriation,Paradiso,27,5
Found entrance through the hearing and the sight.,Paradiso,27,6
O joy! O gladness inexpressible!,Paradiso,27,7
O perfect life of love and peacefulness!,Paradiso,27,8
O riches without hankering secure!,Paradiso,27,9
Before mine eyes were standing the four torches,Paradiso,27,10
"Enkindled, and the one that first had come",Paradiso,27,11
Began to make itself more luminous;,Paradiso,27,12
And even such in semblance it became,Paradiso,27,13
"As Jupiter would become, if he and Mars",Paradiso,27,14
"Were birds, and they should interchange their feathers.",Paradiso,27,15
"That Providence, which here distributeth",Paradiso,27,16
"Season and service, in the blessed choir",Paradiso,27,17
Had silence upon every side imposed.,Paradiso,27,18
"When I heard say: “If I my colour change,",Paradiso,27,19
Marvel not at it; for while I am speaking,Paradiso,27,20
Thou shalt behold all these their colour change.,Paradiso,27,21
"He who usurps upon the earth my place,",Paradiso,27,22
"My place, my place, which vacant has become",Paradiso,27,23
"Before the presence of the Son of God,",Paradiso,27,24
Has of my cemetery made a sewer,Paradiso,27,25
"Of blood and stench, whereby the Perverse One,",Paradiso,27,26
"Who fell from here, below there is appeased!”",Paradiso,27,27
"With the same colour which, through sun adverse,",Paradiso,27,28
"Painteth the clouds at evening or at morn,",Paradiso,27,29
Beheld I then the whole of heaven suffused.,Paradiso,27,30
"And as a modest woman, who abides",Paradiso,27,31
"Sure of herself, and at another’s failing,",Paradiso,27,32
"From listening only, timorous becomes,",Paradiso,27,33
Even thus did Beatrice change countenance;,Paradiso,27,34
"And I believe in heaven was such eclipse,",Paradiso,27,35
When suffered the supreme Omnipotence;,Paradiso,27,36
Thereafterward proceeded forth his words,Paradiso,27,37
"With voice so much transmuted from itself,",Paradiso,27,38
The very countenance was not more changed.,Paradiso,27,39
“The spouse of Christ has never nurtured been,Paradiso,27,40
"On blood of mine, of Linus and of Cletus,",Paradiso,27,41
To be made use of in acquest of gold;,Paradiso,27,42
But in acquest of this delightful life,Paradiso,27,43
"Sixtus and Pius, Urban and Calixtus,",Paradiso,27,44
"After much lamentation, shed their blood.",Paradiso,27,45
"Our purpose was not, that on the right hand",Paradiso,27,46
Of our successors should in part be seated,Paradiso,27,47
"The Christian folk, in part upon the other;",Paradiso,27,48
Nor that the keys which were to me confided,Paradiso,27,49
"Should e’er become the escutcheon on a banner,",Paradiso,27,50
That should wage war on those who are baptized;,Paradiso,27,51
Nor I be made the figure of a seal,Paradiso,27,52
"To privileges venal and mendacious,",Paradiso,27,53
Whereat I often redden and flash with fire.,Paradiso,27,54
In garb of shepherds the rapacious wolves,Paradiso,27,55
Are seen from here above o’er all the pastures!,Paradiso,27,56
"O wrath of God, why dost thou slumber still?",Paradiso,27,57
To drink our blood the Caorsines and Gascons,Paradiso,27,58
"Are making ready. O thou good beginning,",Paradiso,27,59
Unto how vile an end must thou needs fall!,Paradiso,27,60
"But the high Providence, that with Scipio",Paradiso,27,61
"At Rome the glory of the world defended,",Paradiso,27,62
"Will speedily bring aid, as I conceive;",Paradiso,27,63
"And thou, my son, who by thy mortal weight",Paradiso,27,64
"Shalt down return again, open thy mouth;",Paradiso,27,65
"What I conceal not, do not thou conceal.”",Paradiso,27,66
As with its frozen vapours downward falls,Paradiso,27,67
"In flakes our atmosphere, what time the horn",Paradiso,27,68
"Of the celestial Goat doth touch the sun,",Paradiso,27,69
Upward in such array saw I the ether,Paradiso,27,70
"Become, and flaked with the triumphant vapours,",Paradiso,27,71
Which there together with us had remained.,Paradiso,27,72
"My sight was following up their semblances,",Paradiso,27,73
"And followed till the medium, by excess,",Paradiso,27,74
The passing farther onward took from it;,Paradiso,27,75
"Whereat the Lady, who beheld me freed",Paradiso,27,76
"From gazing upward, said to me: “Cast down",Paradiso,27,77
"Thy sight, and see how far thou art turned round.”",Paradiso,27,78
"Since the first time that I had downward looked,",Paradiso,27,79
I saw that I had moved through the whole arc,Paradiso,27,80
Which the first climate makes from midst to end;,Paradiso,27,81
So that I saw the mad track of Ulysses,Paradiso,27,82
"Past Gades, and this side, well nigh the shore",Paradiso,27,83
Whereon became Europa a sweet burden.,Paradiso,27,84
And of this threshing-floor the site to me,Paradiso,27,85
"Were more unveiled, but the sun was proceeding",Paradiso,27,86
"Under my feet, a sign and more removed.",Paradiso,27,87
"My mind enamoured, which is dallying",Paradiso,27,88
"At all times with my Lady, to bring back",Paradiso,27,89
To her mine eyes was more than ever ardent.,Paradiso,27,90
And if or Art or Nature has made bait,Paradiso,27,91
"To catch the eyes and so possess the mind,",Paradiso,27,92
"In human flesh or in its portraiture,",Paradiso,27,93
All joined together would appear as nought,Paradiso,27,94
To the divine delight which shone upon me,Paradiso,27,95
When to her smiling face I turned me round.,Paradiso,27,96
The virtue that her look endowed me with,Paradiso,27,97
"From the fair nest of Leda tore me forth,",Paradiso,27,98
And up into the swiftest heaven impelled me.,Paradiso,27,99
Its parts exceeding full of life and lofty,Paradiso,27,100
"Are all so uniform, I cannot say",Paradiso,27,101
Which Beatrice selected for my place.,Paradiso,27,102
"But she, who was aware of my desire,",Paradiso,27,103
"Began, the while she smiled so joyously",Paradiso,27,104
