text,cantica,canto,line
e quel son io che sù vi portai prima,Paradiso,22,40
lo nome di colui che ’n terra addusse,Paradiso,22,41
la verità che tanto ci soblima;,Paradiso,22,42
"e tanta grazia sopra me relusse,",Paradiso,22,43
ch’io ritrassi le ville circunstanti,Paradiso,22,44
da l’empio cólto che ’l mondo sedusse.,Paradiso,22,45
Questi altri fuochi tutti contemplanti,Paradiso,22,46
"uomini fuoro, accesi di quel caldo",Paradiso,22,47
che fa nascere i fiori e ’ frutti santi.,Paradiso,22,48
"Qui è Maccario, qui è Romoaldo,",Paradiso,22,49
qui son li frati miei che dentro ai chiostri,Paradiso,22,50
fermar li piedi e tennero il cor saldo».,Paradiso,22,51
E io a lui: «L’affetto che dimostri,Paradiso,22,52
"meco parlando, e la buona sembianza",Paradiso,22,53
"ch’io veggio e noto in tutti li ardor vostri,",Paradiso,22,54
"così m’ha dilatata mia fidanza,",Paradiso,22,55
come ’l sol fa la rosa quando aperta,Paradiso,22,56
tanto divien quant’ ell’ ha di possanza.,Paradiso,22,57
"Però ti priego, e tu, padre, m’accerta",Paradiso,22,58
"s’io posso prender tanta grazia, ch’io",Paradiso,22,59
ti veggia con imagine scoverta».,Paradiso,22,60
"Ond’ elli: «Frate, il tuo alto disio",Paradiso,22,61
"s’adempierà in su l’ultima spera,",Paradiso,22,62
ove s’adempion tutti li altri e ’l mio.,Paradiso,22,63
"Ivi è perfetta, matura e intera",Paradiso,22,64
ciascuna disïanza; in quella sola,Paradiso,22,65
"è ogne parte là ove sempr’ era,",Paradiso,22,66
perché non è in loco e non s’impola;,Paradiso,22,67
"e nostra scala infino ad essa varca,",Paradiso,22,68
onde così dal viso ti s’invola.,Paradiso,22,69
Infin là sù la vide il patriarca,Paradiso,22,70
"Iacobbe porger la superna parte,",Paradiso,22,71
quando li apparve d’angeli sì carca.,Paradiso,22,72
"Ma, per salirla, mo nessun diparte",Paradiso,22,73
"da terra i piedi, e la regola mia",Paradiso,22,74
rimasa è per danno de le carte.,Paradiso,22,75
Le mura che solieno esser badia,Paradiso,22,76
"fatte sono spelonche, e le cocolle",Paradiso,22,77
sacca son piene di farina ria.,Paradiso,22,78
Ma grave usura tanto non si tolle,Paradiso,22,79
"contra ’l piacer di Dio, quanto quel frutto",Paradiso,22,80
che fa il cor de’ monaci sì folle;,Paradiso,22,81
"ché quantunque la Chiesa guarda, tutto",Paradiso,22,82
è de la gente che per Dio dimanda;,Paradiso,22,83
non di parenti né d’altro più brutto.,Paradiso,22,84
"La carne d’i mortali è tanto blanda,",Paradiso,22,85
che giù non basta buon cominciamento,Paradiso,22,86
dal nascer de la quercia al far la ghianda.,Paradiso,22,87
"Pier cominciò sanz’ oro e sanz’ argento,",Paradiso,22,88
"e io con orazione e con digiuno,",Paradiso,22,89
e Francesco umilmente il suo convento;,Paradiso,22,90
"e se guardi ’l principio di ciascuno,",Paradiso,22,91
"poscia riguardi là dov’ è trascorso,",Paradiso,22,92
tu vederai del bianco fatto bruno.,Paradiso,22,93
Veramente Iordan vòlto retrorso,Paradiso,22,94
"più fu, e ’l mar fuggir, quando Dio volse,",Paradiso,22,95
mirabile a veder che qui ’l soccorso».,Paradiso,22,96
"Così mi disse, e indi si raccolse",Paradiso,22,97
"al suo collegio, e ’l collegio si strinse;",Paradiso,22,98
"poi, come turbo, in sù tutto s’avvolse.",Paradiso,22,99
La dolce donna dietro a lor mi pinse,Paradiso,22,100
"con un sol cenno su per quella scala,",Paradiso,22,101
sì sua virtù la mia natura vinse;,Paradiso,22,102
né mai qua giù dove si monta e cala,Paradiso,22,103
"naturalmente, fu sì ratto moto",Paradiso,22,104
ch’agguagliar si potesse a la mia ala.,Paradiso,22,105
"S’io torni mai, lettore, a quel divoto",Paradiso,22,106
trïunfo per lo quale io piango spesso,Paradiso,22,107
"le mie peccata e ’l petto mi percuoto,",Paradiso,22,108
tu non avresti in tanto tratto e messo,Paradiso,22,109
"nel foco il dito, in quant’ io vidi ’l segno",Paradiso,22,110
che segue il Tauro e fui dentro da esso.,Paradiso,22,111
"O glorïose stelle, o lume pregno",Paradiso,22,112
"di gran virtù, dal quale io riconosco",Paradiso,22,113
"tutto, qual che si sia, il mio ingegno,",Paradiso,22,114
con voi nasceva e s’ascondeva vosco,Paradiso,22,115
"quelli ch’è padre d’ogne mortal vita,",Paradiso,22,116
quand’ io senti’ di prima l’aere tosco;,Paradiso,22,117
"e poi, quando mi fu grazia largita",Paradiso,22,118
"d’entrar ne l’alta rota che vi gira,",Paradiso,22,119
la vostra regïon mi fu sortita.,Paradiso,22,120
A voi divotamente ora sospira,Paradiso,22,121
"l’anima mia, per acquistar virtute",Paradiso,22,122
al passo forte che a sé la tira.,Paradiso,22,123
"«Tu se’ sì presso a l’ultima salute»,",Paradiso,22,124
"cominciò Bëatrice, «che tu dei",Paradiso,22,125
aver le luci tue chiare e acute;,Paradiso,22,126
"e però, prima che tu più t’inlei,",Paradiso,22,127
"rimira in giù, e vedi quanto mondo",Paradiso,22,128
sotto li piedi già esser ti fei;,Paradiso,22,129
"sì che ’l tuo cor, quantunque può, giocondo",Paradiso,22,130
s’appresenti a la turba trïunfante,Paradiso,22,131
che lieta vien per questo etera tondo».,Paradiso,22,132
Col viso ritornai per tutte quante,Paradiso,22,133
"le sette spere, e vidi questo globo",Paradiso,22,134
"tal, ch’io sorrisi del suo vil sembiante;",Paradiso,22,135
e quel consiglio per migliore approbo,Paradiso,22,136
che l’ha per meno; e chi ad altro pensa,Paradiso,22,137
chiamar si puote veramente probo.,Paradiso,22,138
Vidi la figlia di Latona incensa,Paradiso,22,139
sanza quell’ ombra che mi fu cagione,Paradiso,22,140
per che già la credetti rara e densa.,Paradiso,22,141
"L’aspetto del tuo nato, Iperïone,",Paradiso,22,142
"quivi sostenni, e vidi com’ si move",Paradiso,22,143
circa e vicino a lui Maia e Dïone.,Paradiso,22,144
Quindi m’apparve il temperar di Giove,Paradiso,22,145
tra ’l padre e ’l figlio; e quindi mi fu chiaro,Paradiso,22,146
il varïar che fanno di lor dove;,Paradiso,22,147
e tutti e sette mi si dimostraro,Paradiso,22,148
quanto son grandi e quanto son veloci,Paradiso,22,149
e come sono in distante riparo.,Paradiso,22,150
"L’aiuola che ci fa tanto feroci,",Paradiso,22,151
"volgendom’ io con li etterni Gemelli,",Paradiso,22,152
tutta m’apparve da’ colli a le foci;,Paradiso,22,153
poscia rivolsi li occhi a li occhi belli.,Paradiso,22,154
"Come l’augello, intra l’amate fronde,",Paradiso,23,1
posato al nido de’ suoi dolci nati,Paradiso,23,2
"la notte che le cose ci nasconde,",Paradiso,23,3
"che, per veder li aspetti disïati",Paradiso,23,4
"e per trovar lo cibo onde li pasca,",Paradiso,23,5
"in che gravi labor li sono aggrati,",Paradiso,23,6
"previene il tempo in su aperta frasca,",Paradiso,23,7
"e con ardente affetto il sole aspetta,",Paradiso,23,8
fiso guardando pur che l’alba nasca;,Paradiso,23,9
così la donna mïa stava eretta,Paradiso,23,10
"e attenta, rivolta inver’ la plaga",Paradiso,23,11
sotto la quale il sol mostra men fretta:,Paradiso,23,12
"sì che, veggendola io sospesa e vaga,",Paradiso,23,13
fecimi qual è quei che disïando,Paradiso,23,14
"altro vorria, e sperando s’appaga.",Paradiso,23,15
"Ma poco fu tra uno e altro quando,",Paradiso,23,16
"del mio attender, dico, e del vedere",Paradiso,23,17
lo ciel venir più e più rischiarando;,Paradiso,23,18
e Bëatrice disse: «Ecco le schiere,Paradiso,23,19
del trïunfo di Cristo e tutto ’l frutto,Paradiso,23,20
ricolto del girar di queste spere!».,Paradiso,23,21
"Pariemi che ’l suo viso ardesse tutto,",Paradiso,23,22
"e li occhi avea di letizia sì pieni,",Paradiso,23,23
che passarmen convien sanza costrutto.,Paradiso,23,24
Quale ne’ plenilunïi sereni,Paradiso,23,25
Trivïa ride tra le ninfe etterne,Paradiso,23,26
"che dipingon lo ciel per tutti i seni,",Paradiso,23,27
vid’ i’ sopra migliaia di lucerne,Paradiso,23,28
"un sol che tutte quante l’accendea,",Paradiso,23,29
come fa ’l nostro le viste superne;,Paradiso,23,30
e per la viva luce trasparea,Paradiso,23,31
la lucente sustanza tanto chiara,Paradiso,23,32
"nel viso mio, che non la sostenea.",Paradiso,23,33
"Oh Bëatrice, dolce guida e cara!",Paradiso,23,34
Ella mi disse: «Quel che ti sobranza,Paradiso,23,35
è virtù da cui nulla si ripara.,Paradiso,23,36
Quivi è la sapïenza e la possanza,Paradiso,23,37
"ch’aprì le strade tra ’l cielo e la terra,",Paradiso,23,38
onde fu già sì lunga disïanza».,Paradiso,23,39
Come foco di nube si diserra,Paradiso,23,40
"per dilatarsi sì che non vi cape,",Paradiso,23,41
"e fuor di sua natura in giù s’atterra,",Paradiso,23,42
"la mente mia così, tra quelle dape",Paradiso,23,43
"fatta più grande, di sé stessa uscìo,",Paradiso,23,44
e che si fesse rimembrar non sape.,Paradiso,23,45
«Apri li occhi e riguarda qual son io;,Paradiso,23,46
"tu hai vedute cose, che possente",Paradiso,23,47
se’ fatto a sostener lo riso mio».,Paradiso,23,48
Io era come quei che si risente,Paradiso,23,49
di visïone oblita e che s’ingegna,Paradiso,23,50
"indarno di ridurlasi a la mente,",Paradiso,23,51
"quand’ io udi’ questa proferta, degna",Paradiso,23,52
"di tanto grato, che mai non si stingue",Paradiso,23,53
del libro che ’l preterito rassegna.,Paradiso,23,54
Se mo sonasser tutte quelle lingue,Paradiso,23,55
che Polimnïa con le suore fero,Paradiso,23,56
"del latte lor dolcissimo più pingue,",Paradiso,23,57
"per aiutarmi, al millesmo del vero",Paradiso,23,58
"non si verria, cantando il santo riso",Paradiso,23,59
e quanto il santo aspetto facea mero;,Paradiso,23,60
"e così, figurando il paradiso,",Paradiso,23,61
"convien saltar lo sacrato poema,",Paradiso,23,62
come chi trova suo cammin riciso.,Paradiso,23,63
Ma chi pensasse il ponderoso tema,Paradiso,23,64
"e l’omero mortal che se ne carca,",Paradiso,23,65
nol biasmerebbe se sott’ esso trema:,Paradiso,23,66
non è pareggio da picciola barca,Paradiso,23,67
"quel che fendendo va l’ardita prora,",Paradiso,23,68
né da nocchier ch’a sé medesmo parca.,Paradiso,23,69
"«Perché la faccia mia sì t’innamora,",Paradiso,23,70
che tu non ti rivolgi al bel giardino,Paradiso,23,71
che sotto i raggi di Cristo s’infiora?,Paradiso,23,72
Quivi è la rosa in che ’l verbo divino,Paradiso,23,73
carne si fece; quivi son li gigli,Paradiso,23,74
al cui odor si prese il buon cammino».,Paradiso,23,75
"Così Beatrice; e io, che a’ suoi consigli",Paradiso,23,76
"tutto era pronto, ancora mi rendei",Paradiso,23,77
a la battaglia de’ debili cigli.,Paradiso,23,78
"Come a raggio di sol, che puro mei",Paradiso,23,79
"per fratta nube, già prato di fiori",Paradiso,23,80
"vider, coverti d’ombra, li occhi miei;",Paradiso,23,81
"vid’ io così più turbe di splendori,",Paradiso,23,82
"folgorate di sù da raggi ardenti,",Paradiso,23,83
sanza veder principio di folgóri.,Paradiso,23,84
"O benigna vertù che sì li ’mprenti,",Paradiso,23,85
"sù t’essaltasti, per largirmi loco",Paradiso,23,86
a li occhi lì che non t’eran possenti.,Paradiso,23,87
Il nome del bel fior ch’io sempre invoco,Paradiso,23,88
"e mane e sera, tutto mi ristrinse",Paradiso,23,89
l’animo ad avvisar lo maggior foco;,Paradiso,23,90
e come ambo le luci mi dipinse,Paradiso,23,91
il quale e il quanto de la viva stella,Paradiso,23,92
"che là sù vince come qua giù vinse,",Paradiso,23,93
"per entro il cielo scese una facella,",Paradiso,23,94
"formata in cerchio a guisa di corona,",Paradiso,23,95
e cinsela e girossi intorno ad ella.,Paradiso,23,96
Qualunque melodia più dolce suona,Paradiso,23,97
"qua giù e più a sé l’anima tira,",Paradiso,23,98
"parrebbe nube che squarciata tona,",Paradiso,23,99
comparata al sonar di quella lira,Paradiso,23,100
onde si coronava il bel zaffiro,Paradiso,23,101
del quale il ciel più chiaro s’inzaffira.,Paradiso,23,102
"«Io sono amore angelico, che giro",Paradiso,23,103
l’alta letizia che spira del ventre,Paradiso,23,104
che fu albergo del nostro disiro;,Paradiso,23,105
"e girerommi, donna del ciel, mentre",Paradiso,23,106
"che seguirai tuo figlio, e farai dia",Paradiso,23,107
più la spera suprema perché lì entre».,Paradiso,23,108
Così la circulata melodia,Paradiso,23,109
"si sigillava, e tutti li altri lumi",Paradiso,23,110
facean sonare il nome di Maria.,Paradiso,23,111
Lo real manto di tutti i volumi,Paradiso,23,112
"del mondo, che più ferve e più s’avviva",Paradiso,23,113
"ne l’alito di Dio e nei costumi,",Paradiso,23,114
avea sopra di noi l’interna riva,Paradiso,23,115
"tanto distante, che la sua parvenza,",Paradiso,23,116
"là dov’ io era, ancor non appariva:",Paradiso,23,117
però non ebber li occhi miei potenza,Paradiso,23,118
di seguitar la coronata fiamma,Paradiso,23,119
che si levò appresso sua semenza.,Paradiso,23,120
E come fantolin che ’nver’ la mamma,Paradiso,23,121
"tende le braccia, poi che ’l latte prese,",Paradiso,23,122
per l’animo che ’nfin di fuor s’infiamma;,Paradiso,23,123
ciascun di quei candori in sù si stese,Paradiso,23,124
"con la sua cima, sì che l’alto affetto",Paradiso,23,125
ch’elli avieno a Maria mi fu palese.,Paradiso,23,126
"Indi rimaser lì nel mio cospetto,",Paradiso,23,127
"‘Regina celi’ cantando sì dolce,",Paradiso,23,128
che mai da me non si partì ’l diletto.,Paradiso,23,129
Oh quanta è l’ubertà che si soffolce,Paradiso,23,130
in quelle arche ricchissime che fuoro,Paradiso,23,131
a seminar qua giù buone bobolce!,Paradiso,23,132
Quivi si vive e gode del tesoro,Paradiso,23,133
che s’acquistò piangendo ne lo essilio,Paradiso,23,134
"di Babillòn, ove si lasciò l’oro.",Paradiso,23,135
"Quivi trïunfa, sotto l’alto Filio",Paradiso,23,136
"di Dio e di Maria, di sua vittoria,",Paradiso,23,137
"e con l’antico e col novo concilio,",Paradiso,23,138
colui che tien le chiavi di tal gloria.,Paradiso,23,139
«O sodalizio eletto a la gran cena,Paradiso,24,1
"del benedetto Agnello, il qual vi ciba",Paradiso,24,2
"sì, che la vostra voglia è sempre piena,",Paradiso,24,3
se per grazia di Dio questi preliba,Paradiso,24,4
"di quel che cade de la vostra mensa,",Paradiso,24,5
"prima che morte tempo li prescriba,",Paradiso,24,6
ponete mente a l’affezione immensa,Paradiso,24,7
e roratelo alquanto: voi bevete,Paradiso,24,8
sempre del fonte onde vien quel ch’ei pensa».,Paradiso,24,9
Così Beatrice; e quelle anime liete,Paradiso,24,10
"si fero spere sopra fissi poli,",Paradiso,24,11
"fiammando, a volte, a guisa di comete.",Paradiso,24,12
E come cerchi in tempra d’orïuoli,Paradiso,24,13
"si giran sì, che ’l primo a chi pon mente",Paradiso,24,14
"quïeto pare, e l’ultimo che voli;",Paradiso,24,15
"così quelle carole, differente-",Paradiso,24,16
"mente danzando, de la sua ricchezza",Paradiso,24,17
"mi facieno stimar, veloci e lente.",Paradiso,24,18
Di quella ch’io notai di più carezza,Paradiso,24,19
"vid’ ïo uscire un foco sì felice,",Paradiso,24,20
che nullo vi lasciò di più chiarezza;,Paradiso,24,21
e tre fïate intorno di Beatrice,Paradiso,24,22
"si volse con un canto tanto divo,",Paradiso,24,23
che la mia fantasia nol mi ridice.,Paradiso,24,24
Però salta la penna e non lo scrivo:,Paradiso,24,25
"ché l’imagine nostra a cotai pieghe,",Paradiso,24,26
"non che ’l parlare, è troppo color vivo.",Paradiso,24,27
«O santa suora mia che sì ne prieghe,Paradiso,24,28
"divota, per lo tuo ardente affetto",Paradiso,24,29
da quella bella spera mi disleghe».,Paradiso,24,30
"Poscia fermato, il foco benedetto",Paradiso,24,31
"a la mia donna dirizzò lo spiro,",Paradiso,24,32
che favellò così com’ i’ ho detto.,Paradiso,24,33
Ed ella: «O luce etterna del gran viro,Paradiso,24,34
"a cui Nostro Segnor lasciò le chiavi,",Paradiso,24,35
"ch’ei portò giù, di questo gaudio miro,",Paradiso,24,36
"tenta costui di punti lievi e gravi,",Paradiso,24,37
"come ti piace, intorno de la fede,",Paradiso,24,38
per la qual tu su per lo mare andavi.,Paradiso,24,39
"S’elli ama bene e bene spera e crede,",Paradiso,24,40
"non t’è occulto, perché ’l viso hai quivi",Paradiso,24,41
dov’ ogne cosa dipinta si vede;,Paradiso,24,42
ma perché questo regno ha fatto civi,Paradiso,24,43
"per la verace fede, a glorïarla,",Paradiso,24,44
di lei parlare è ben ch’a lui arrivi».,Paradiso,24,45
Sì come il baccialier s’arma e non parla,Paradiso,24,46
"fin che ’l maestro la question propone,",Paradiso,24,47
"per approvarla, non per terminarla,",Paradiso,24,48
così m’armava io d’ogne ragione,Paradiso,24,49
"mentre ch’ella dicea, per esser presto",Paradiso,24,50
a tal querente e a tal professione.,Paradiso,24,51
"«Dì, buon Cristiano, fatti manifesto:",Paradiso,24,52
fede che è?». Ond’ io levai la fronte,Paradiso,24,53
in quella luce onde spirava questo;,Paradiso,24,54
"poi mi volsi a Beatrice, ed essa pronte",Paradiso,24,55
sembianze femmi perch’ ïo spandessi,Paradiso,24,56
l’acqua di fuor del mio interno fonte.,Paradiso,24,57
"«La Grazia che mi dà ch’io mi confessi»,",Paradiso,24,58
"comincia’ io, «da l’alto primipilo,",Paradiso,24,59
faccia li miei concetti bene espressi».,Paradiso,24,60
E seguitai: «Come ’l verace stilo,Paradiso,24,61
"ne scrisse, padre, del tuo caro frate",Paradiso,24,62
"che mise teco Roma nel buon filo,",Paradiso,24,63
fede è sustanza di cose sperate,Paradiso,24,64
e argomento de le non parventi;,Paradiso,24,65
e questa pare a me sua quiditate».,Paradiso,24,66
"Allora udi’: «Dirittamente senti,",Paradiso,24,67
se bene intendi perché la ripuose,Paradiso,24,68
"tra le sustanze, e poi tra li argomenti».",Paradiso,24,69
E io appresso: «Le profonde cose,Paradiso,24,70
"che mi largiscon qui la lor parvenza,",Paradiso,24,71
"a li occhi di là giù son sì ascose,",Paradiso,24,72
"che l’esser loro v’è in sola credenza,",Paradiso,24,73
sopra la qual si fonda l’alta spene;,Paradiso,24,74
e però di sustanza prende intenza.,Paradiso,24,75
E da questa credenza ci convene,Paradiso,24,76
"silogizzar, sanz’ avere altra vista:",Paradiso,24,77
però intenza d’argomento tene».,Paradiso,24,78
Allora udi’: «Se quantunque s’acquista,Paradiso,24,79
"giù per dottrina, fosse così ’nteso,",Paradiso,24,80
non lì avria loco ingegno di sofista».,Paradiso,24,81
Così spirò di quello amore acceso;,Paradiso,24,82
indi soggiunse: «Assai bene è trascorsa,Paradiso,24,83
d’esta moneta già la lega e ’l peso;,Paradiso,24,84
ma dimmi se tu l’hai ne la tua borsa».,Paradiso,24,85
"Ond’ io: «Sì ho, sì lucida e sì tonda,",Paradiso,24,86
che nel suo conio nulla mi s’inforsa».,Paradiso,24,87
Appresso uscì de la luce profonda,Paradiso,24,88
che lì splendeva: «Questa cara gioia,Paradiso,24,89
"sopra la quale ogne virtù si fonda,",Paradiso,24,90
onde ti venne?». E io: «La larga ploia,Paradiso,24,91
"de lo Spirito Santo, ch’è diffusa",Paradiso,24,92
"in su le vecchie e ’n su le nuove cuoia,",Paradiso,24,93
è silogismo che la m’ha conchiusa,Paradiso,24,94
"acutamente sì, che ’nverso d’ella",Paradiso,24,95
ogne dimostrazion mi pare ottusa».,Paradiso,24,96
Io udi’ poi: «L’antica e la novella,Paradiso,24,97
"proposizion che così ti conchiude,",Paradiso,24,98
perché l’hai tu per divina favella?».,Paradiso,24,99
"E io: «La prova che ’l ver mi dischiude,",Paradiso,24,100
"son l’opere seguite, a che natura",Paradiso,24,101
non scalda ferro mai né batte incude».,Paradiso,24,102
"Risposto fummi: «Dì, chi t’assicura",Paradiso,24,103
che quell’ opere fosser? Quel medesmo,Paradiso,24,104
"che vuol provarsi, non altri, il ti giura».",Paradiso,24,105
"«Se ’l mondo si rivolse al cristianesmo»,",Paradiso,24,106
"diss’ io, «sanza miracoli, quest’ uno",Paradiso,24,107
"è tal, che li altri non sono il centesmo:",Paradiso,24,108
ché tu intrasti povero e digiuno,Paradiso,24,109
"in campo, a seminar la buona pianta",Paradiso,24,110
che fu già vite e ora è fatta pruno».,Paradiso,24,111
"Finito questo, l’alta corte santa",Paradiso,24,112
risonò per le spere un ‘Dio laudamo’,Paradiso,24,113
ne la melode che là sù si canta.,Paradiso,24,114
"E quel baron che sì di ramo in ramo,",Paradiso,24,115
"essaminando, già tratto m’avea,",Paradiso,24,116
"che a l’ultime fronde appressavamo,",Paradiso,24,117
"ricominciò: «La Grazia, che donnea",Paradiso,24,118
"con la tua mente, la bocca t’aperse",Paradiso,24,119
"infino a qui come aprir si dovea,",Paradiso,24,120
sì ch’io approvo ciò che fuori emerse;,Paradiso,24,121
"ma or convien espremer quel che credi,",Paradiso,24,122
e onde a la credenza tua s’offerse».,Paradiso,24,123
"«O santo padre, e spirito che vedi",Paradiso,24,124
"ciò che credesti sì, che tu vincesti",Paradiso,24,125
"ver’ lo sepulcro più giovani piedi»,",Paradiso,24,126
"comincia’ io, «tu vuo’ ch’io manifesti",Paradiso,24,127
"la forma qui del pronto creder mio,",Paradiso,24,128
e anche la cagion di lui chiedesti.,Paradiso,24,129
E io rispondo: Io credo in uno Dio,Paradiso,24,130
"solo ed etterno, che tutto ’l ciel move,",Paradiso,24,131
"non moto, con amore e con disio;",Paradiso,24,132
e a tal creder non ho io pur prove,Paradiso,24,133
"fisice e metafisice, ma dalmi",Paradiso,24,134
anche la verità che quinci piove,Paradiso,24,135
"per Moïsè, per profeti e per salmi,",Paradiso,24,136
per l’Evangelio e per voi che scriveste,Paradiso,24,137
poi che l’ardente Spirto vi fé almi;,Paradiso,24,138
"e credo in tre persone etterne, e queste",Paradiso,24,139
"credo una essenza sì una e sì trina,",Paradiso,24,140
che soffera congiunto ‘sono’ ed ‘este’.,Paradiso,24,141
De la profonda condizion divina,Paradiso,24,142
"ch’io tocco mo, la mente mi sigilla",Paradiso,24,143
più volte l’evangelica dottrina.,Paradiso,24,144
"Quest’ è ’l principio, quest’ è la favilla",Paradiso,24,145
"che si dilata in fiamma poi vivace,",Paradiso,24,146
e come stella in cielo in me scintilla».,Paradiso,24,147
"Come ’l segnor ch’ascolta quel che i piace,",Paradiso,24,148
"da indi abbraccia il servo, gratulando",Paradiso,24,149
"per la novella, tosto ch’el si tace;",Paradiso,24,150
"così, benedicendomi cantando,",Paradiso,24,151
"tre volte cinse me, sì com’ io tacqui,",Paradiso,24,152
l’appostolico lume al cui comando,Paradiso,24,153
io avea detto: sì nel dir li piacqui!,Paradiso,24,154
Se mai continga che ’l poema sacro,Paradiso,25,1
"al quale ha posto mano e cielo e terra,",Paradiso,25,2
"sì che m’ha fatto per molti anni macro,",Paradiso,25,3
vinca la crudeltà che fuor mi serra,Paradiso,25,4
"del bello ovile ov’ io dormi’ agnello,",Paradiso,25,5
nimico ai lupi che li danno guerra;,Paradiso,25,6
"con altra voce omai, con altro vello",Paradiso,25,7
"ritornerò poeta, e in sul fonte",Paradiso,25,8
del mio battesmo prenderò ’l cappello;,Paradiso,25,9
"però che ne la fede, che fa conte",Paradiso,25,10
"l’anime a Dio, quivi intra’ io, e poi",Paradiso,25,11
Pietro per lei sì mi girò la fronte.,Paradiso,25,12
Indi si mosse un lume verso noi,Paradiso,25,13
di quella spera ond’ uscì la primizia,Paradiso,25,14
che lasciò Cristo d’i vicari suoi;,Paradiso,25,15
"e la mia donna, piena di letizia,",Paradiso,25,16
"mi disse: «Mira, mira: ecco il barone",Paradiso,25,17
per cui là giù si vicita Galizia».,Paradiso,25,18
Sì come quando il colombo si pone,Paradiso,25,19
"presso al compagno, l’uno a l’altro pande,",Paradiso,25,20
"girando e mormorando, l’affezione;",Paradiso,25,21
così vid’ ïo l’un da l’altro grande,Paradiso,25,22
"principe glorïoso essere accolto,",Paradiso,25,23
laudando il cibo che là sù li prande.,Paradiso,25,24
"Ma poi che ’l gratular si fu assolto,",Paradiso,25,25
"tacito coram me ciascun s’affisse,",Paradiso,25,26
ignito sì che vincëa ’l mio volto.,Paradiso,25,27
Ridendo allora Bëatrice disse:,Paradiso,25,28
«Inclita vita per cui la larghezza,Paradiso,25,29
"de la nostra basilica si scrisse,",Paradiso,25,30
fa risonar la spene in questa altezza:,Paradiso,25,31
"tu sai, che tante fiate la figuri,",Paradiso,25,32
quante Iesù ai tre fé più carezza».,Paradiso,25,33
«Leva la testa e fa che t’assicuri:,Paradiso,25,34
"che ciò che vien qua sù del mortal mondo,",Paradiso,25,35
convien ch’ai nostri raggi si maturi».,Paradiso,25,36
Questo conforto del foco secondo,Paradiso,25,37
mi venne; ond’ io leväi li occhi a’ monti,Paradiso,25,38
che li ’ncurvaron pria col troppo pondo.,Paradiso,25,39
«Poi che per grazia vuol che tu t’affronti,Paradiso,25,40
"lo nostro Imperadore, anzi la morte,",Paradiso,25,41
"ne l’aula più secreta co’ suoi conti,",Paradiso,25,42
"sì che, veduto il ver di questa corte,",Paradiso,25,43
"la spene, che là giù bene innamora,",Paradiso,25,44
"in te e in altrui di ciò conforte,",Paradiso,25,45
"di’ quel ch’ell’ è, di’ come se ne ’nfiora",Paradiso,25,46
"la mente tua, e dì onde a te venne».",Paradiso,25,47
Così seguì ’l secondo lume ancora.,Paradiso,25,48
E quella pïa che guidò le penne,Paradiso,25,49
"de le mie ali a così alto volo,",Paradiso,25,50
a la risposta così mi prevenne:,Paradiso,25,51
«La Chiesa militante alcun figliuolo,Paradiso,25,52
"non ha con più speranza, com’ è scritto",Paradiso,25,53
nel Sol che raggia tutto nostro stuolo:,Paradiso,25,54
però li è conceduto che d’Egitto,Paradiso,25,55
"vegna in Ierusalemme per vedere,",Paradiso,25,56
anzi che ’l militar li sia prescritto.,Paradiso,25,57
"Li altri due punti, che non per sapere",Paradiso,25,58
"son dimandati, ma perch’ ei rapporti",Paradiso,25,59
"quanto questa virtù t’è in piacere,",Paradiso,25,60
"a lui lasc’ io, ché non li saran forti",Paradiso,25,61
"né di iattanza; ed elli a ciò risponda,",Paradiso,25,62
e la grazia di Dio ciò li comporti».,Paradiso,25,63
Come discente ch’a dottor seconda,Paradiso,25,64
"pronto e libente in quel ch’elli è esperto,",Paradiso,25,65
"perché la sua bontà si disasconda,",Paradiso,25,66
"«Spene», diss’ io, «è uno attender certo",Paradiso,25,67
"de la gloria futura, il qual produce",Paradiso,25,68
grazia divina e precedente merto.,Paradiso,25,69
Da molte stelle mi vien questa luce;,Paradiso,25,70
ma quei la distillò nel mio cor pria,Paradiso,25,71
che fu sommo cantor del sommo duce.,Paradiso,25,72
"‘Sperino in te’, ne la sua tëodia",Paradiso,25,73
"dice, ‘color che sanno il nome tuo’:",Paradiso,25,74
"e chi nol sa, s’elli ha la fede mia?",Paradiso,25,75
"Tu mi stillasti, con lo stillar suo,",Paradiso,25,76
"ne la pistola poi; sì ch’io son pieno,",Paradiso,25,77
e in altrui vostra pioggia repluo».,Paradiso,25,78
"Mentr’ io diceva, dentro al vivo seno",Paradiso,25,79
di quello incendio tremolava un lampo,Paradiso,25,80
sùbito e spesso a guisa di baleno.,Paradiso,25,81
Indi spirò: «L’amore ond’ ïo avvampo,Paradiso,25,82
ancor ver’ la virtù che mi seguette,Paradiso,25,83
"infin la palma e a l’uscir del campo,",Paradiso,25,84
vuol ch’io respiri a te che ti dilette,Paradiso,25,85
di lei; ed emmi a grato che tu diche,Paradiso,25,86
quello che la speranza ti ’mpromette».,Paradiso,25,87
E io: «Le nove e le scritture antiche,Paradiso,25,88
"pongon lo segno, ed esso lo mi addita,",Paradiso,25,89
de l’anime che Dio s’ha fatte amiche.,Paradiso,25,90
Dice Isaia che ciascuna vestita,Paradiso,25,91
ne la sua terra fia di doppia vesta:,Paradiso,25,92
